Symbol,Company Name,Series,Listing Date,Paid Up Value,Market Lot,ISIN,Face Value,Sector,Industry,Current Price,Daily Change %,Weekly Change %,Monthly Change %,Volume,Market Cap (Cr),P/E Ratio,52W High,52W Low
ROSSELLIND,Rossell India Limited,BE,25-SEP-2012,2,1,INE847C01020,2,Industrials,Conglomerates,76.0,-1.998714365908305,-9.566873902831983,-17.175241684097344,13183.0,288.7923968,9.793814,664.4,70.98
ROTO,Roto Pumps Limited,EQ,21-APR-2022,2,1,INE535D01029,2,Industrials,Specialty Industrial Machinery,241.75,3.0697066103441384,-0.8001628939931149,-8.644307982994803,92689.0,1520.1277952,40.536015,373.3,149.1
ROUTE,ROUTE MOBILE LIMITED,EQ,21-SEP-2020,10,1,INE450U01017,10,Communication Services,Telecom Services,1409.699951171875,1.4610570318921206,-1.0424412724892402,-7.672137029732607,28698.0,8890.9627392,23.792755,1942.45,1334.0
RPEL,Raghav Productivity Enhancers Limited,EQ,08-AUG-2024,10,1,INE912T01018,10,Basic Materials,Chemicals,1645.199951171875,4.13975821764677,1.4428352225453578,28.707213078183063,35237.0,3803.6201472,122.68347,1779.0,951.05
RPGLIFE,RPG Life Sciences Limited,EQ,10-JUN-2008,8,1,INE105J01010,8,Healthcare,Drug Manufacturers - Specialty & Generic,1991.949951171875,-1.9830261448210114,-7.863271761117888,-23.227091798414715,28746.0,3322.5197568,46.904037,2974.95,1292.0
RPOWER,Reliance Power Limited,BE,11-FEB-2008,10,1,INE614G01033,10,Utilities,Utilities - Independent Power Producers,35.04999923706055,2.2462091166371554,-3.867251461376451,-8.795214783435776,9763592.0,14759.56736,13.829365,53.64,19.4
RPPINFRA,R.P.P. Infra Projects Limited,BE,06-DEC-2010,10,1,INE324L01013,10,Industrials,Engineering & Construction,167.63999938964844,1.859276658493971,1.2379993339541653,-8.212877819824477,143958.0,837.1181056,11.240828,236.04,90.5
RPPL,Rajshree Polypack Limited,EQ,26-NOV-2021,5,1,INE760W01023,5,Consumer Cyclical,Packaging & Containers,38.7400016784668,-0.4624781576226711,-0.5901963947441168,13.540453960169058,54054.0,282.5869056,32.394955,64.75,32.5
RPSGVENT,RPSG VENTURES LIMITED,EQ,25-JAN-2019,10,1,INE425Y01011,10,Technology,Information Technology Services,1063.8499755859375,6.177949261416443,11.772430051484866,5.718969342252323,84449.0,3517.4137856,N/A,1360.0,569.75
RPTECH,Rashi Peripherals Limited,EQ,14-FEB-2024,5,1,INE0J1F01024,5,Technology,Electronics & Computer Distribution,370.25,2.2225255443579135,1.2165151327314467,-0.9232036645264893,217407.0,2439.6068864,11.626884,474.9,282.2
RRKABEL,R R Kabel Limited,EQ,20-SEP-2023,5,1,INE777K01022,5,Industrials,Electrical Equipment & Parts,1494.6500244140625,-1.3920485295027214,-2.0094423020316987,-13.263111260094071,36964.0,16913.8847744,64.114494,1901.95,1310.3
RSSOFTWARE,R. S. Software (India) Limited,BE,19-MAY-1999,5,1,INE165B01029,5,Technology,Information Technology Services,220.75999450683594,0.3089752227025376,0.9142439432350155,-13.512245051190622,41421.0,569.9273216,22.878225,367.15,57.3
RSWM,RSWM Limited,EQ,15-FEB-1995,10,1,INE611A01016,10,Consumer Cyclical,Textile Manufacturing,168.25,0.15476784233245194,-4.895146392427653,-10.127667343576226,35926.0,790.1309952,N/A,270.0,159.05
RSYSTEMS,R Systems International Limited,EQ,26-APR-2006,1,1,INE411H01032,1,Technology,Information Technology Services,470.0,1.1622888130744502,-0.8025092051465603,-2.766008357813937,118467.0,5558.4595968,40.231564,599.0,390.1
RTNINDIA,RattanIndia Enterprises Limited,EQ,30-JUL-2012,2,1,INE834M01019,2,Consumer Cyclical,Internet Retail,61.52000045776367,0.06506329834934921,-1.6152220394215082,-7.433040467590284,3364359.0,8532.537344,11.878847,94.85,59.2
RTNPOWER,RattanIndia Power Limited,EQ,30-OCT-2009,10,1,INE399K01017,10,Utilities,Utilities - Renewable,12.510000228881836,0.3207695348554954,-3.9170523114515623,-14.373713053686773,9189282.0,6728.7478272,0.6615628,21.1,7.9
RUBFILA,Rubfila International Limited,EQ,08-AUG-2024,5,1,INE642C01025,5,Basic Materials,Specialty Chemicals,73.0199966430664,0.6200867440189363,-2.898936693675942,-8.645068980015912,29061.0,399.1374848,17.265259,100.0,72.0
RUBYMILLS,The Ruby Mills Limited,EQ,29-MAR-1995,5,1,INE301D01026,5,Consumer Cyclical,Textile Manufacturing,209.11000061035156,-0.7546257052301727,-3.7069455314079076,-12.46965008255331,20041.0,700.5680128,18.04479,324.0,177.0
RUCHINFRA,Ruchi Infrastructure Limited,BE,16-OCT-1996,1,1,INE413B01023,1,Industrials,Specialty Business Services,10.989999771118164,-4.517814486735144,-8.4166685740153,-12.84694630979835,270551.0,259.8640128,N/A,19.6,10.0
RUCHIRA,Ruchira Papers Limited,EQ,20-DEC-2006,10,1,INE803H01014,10,Basic Materials,Paper & Paper Products,125.37000274658203,1.6953309441759525,-2.008753826623712,1.8274853393491033,26044.0,377.4868224,7.6196246,164.2,107.55
RUPA,Rupa & Company Limited,EQ,07-DEC-2011,1,1,INE895B01021,1,Consumer Cyclical,Apparel Manufacturing,242.10000610351562,0.3939507489430212,0.08268384128890913,-7.577783996370744,66002.0,1928.868864,26.064514,362.0,226.85
RUSHIL,Rushil Decor Limited,EQ,07-JUL-2011,1,1,INE573K01025,1,Consumer Cyclical,"Furnishings, Fixtures & Appliances",31.649999618530273,0.6679360079691257,-4.840645773456289,0.5080973279614223,375306.0,872.6849536,21.378378,45.45,28.5
RUSTOMJEE,Keystone Realtors Limited,EQ,24-NOV-2022,10,1,INE263M01029,10,Real Estate,Real Estate - Development,715.25,0.5694583413181654,-0.3413699547666313,3.397181062522588,37349.0,9160.2485248,57.417065,801.05,534.3
RVHL,Ravinder Heights Limited,EQ,18-DEC-2020,1,1,INE09E501017,1,Real Estate,Real Estate - Development,50.9900016784668,0.4729097112646244,-3.6105856187503687,-0.73972602943176,20420.0,316.6859008,N/A,70.41,34.0
RVNL,Rail Vikas Nigam Limited,EQ,11-APR-2019,10,1,INE415G01027,10,Industrials,Engineering & Construction,420.20001220703125,-0.3911328369352901,0.08336455839644068,-5.050271427505527,2708144.0,88081.7733632,65.26276,647.0,162.1
S&SPOWER,S&S Power Switchgears Limited,BE,27-SEP-1995,10,1,INE902B01017,10,Industrials,Electrical Equipment & Parts,455.79998779296875,4.998843903328243,25.703248792236987,12.863682284094654,3278.0,569.1300864,60.935825,455.8,127.15
SABEVENTS,Sab Events & Governance Now Media Limited,BE,15-SEP-2016,10,1,INE860T01019,10,Communication Services,Publishing,14.460000038146973,1.9746102041266522,1.7593244147000069,-11.829266009197374,589.0,15.1594304,N/A,16.72,4.25
SABTNL,Sri Adhikari Brothers Television Network Limited,BE,01-APR-2024,10,1,INE416A01044,10,Communication Services,Broadcasting,1750.6500244140625,1.9984297675895295,10.398866430021284,51.50584373985828,284.0,4441.942016,N/A,1750.65,41.25
SADBHAV,Sadbhav Engineering Limited,EQ,01-MAR-2006,1,1,INE226H01026,1,Industrials,Engineering & Construction,27.229999542236328,2.3299470787820264,-1.8031013640603788,-12.640361002289982,771814.0,476.6242816,N/A,40.3,19.65
SADBHIN,Sadbhav Infrastructure Project Limited,EQ,16-SEP-2015,10,1,INE764L01010,10,Industrials,Engineering & Construction,6.239999771118164,-0.47847224720272646,-2.9548998801381154,-2.652107337609048,154767.0,219.4297856,N/A,9.25,4.45
SADHNANIQ,Sadhana Nitrochem Limited,EQ,05-MAY-2023,1,1,INE888C01040,1,Basic Materials,Specialty Chemicals,44.59000015258789,-0.800891221893765,-7.604637995413668,-11.369511159941661,213239.0,1477.7459712,746.6667,106.95,43.95
SAFARI,Safari Industries (India) Limited,EQ,12-SEP-2019,2,1,INE429E01023,2,Consumer Cyclical,Footwear & Accessories,2499.25,0.7335584052595548,8.722824413049803,7.6835379776748365,88263.0,12241.0541056,75.90179,2700.0,1648.6
SAGARDEEP,Sagardeep Alloys Limited,EQ,25-JAN-2019,10,1,INE976T01013,10,Basic Materials,Copper,25.950000762939453,0.8158546763350125,-0.0770063571189825,-0.7268501574036942,18195.0,44.5539296,55.57447,40.45,22.15
SAGCEM,Sagar Cements Limited,EQ,29-JAN-2007,2,1,INE229C01021,2,Basic Materials,Building Materials,214.67999267578125,0.0,2.8062374992948604,3.226422760827562,16925.0,2797.2818944,N/A,305.0,194.0
SAH,Sah Polymers Limited,EQ,12-JAN-2023,10,1,INE035801013,10,Consumer Cyclical,Packaging & Containers,93.01000213623047,-0.4282212934342941,0.736488997823313,3.9566344777339704,14325.0,242.4824064,313.3333,134.3,71.55
SAHYADRI,Sahyadri Industries Limited,EQ,06-APR-2023,10,1,INE280H01015,10,Industrials,Building Products & Equipment,308.79998779296875,1.146413409742235,0.4064379936966389,-7.085908794360561,2840.0,340.2667008,15.432283,463.0,299.85
SAIL,Steel Authority of India Limited,EQ,06-JUL-1995,10,1,INE114A01011,10,Basic Materials,Steel,112.83000183105469,2.0255046273083077,1.020681676720791,-7.364532837401821,12858702.0,46571.7264384,18.423203,175.35,89.2
SAKAR,Sakar Healthcare Limited,EQ,11-APR-2019,10,1,INE732S01012,10,Healthcare,Drug Manufacturers - Specialty & Generic,286.25,0.49148459416764473,-7.422383991260839,-11.088681737360586,50621.0,630.3120896,54.47368,479.0,279.85
SAKHTISUG,Sakthi Sugars Limited,EQ,06-SEP-1995,10,1,INE623A01011,10,Consumer Defensive,Confectioners,31.31999969482422,1.523498565778951,-1.3853920997692264,-14.752318279885177,135112.0,371.9973632,4.4778256,46.75,26.75
SAKSOFT,Saksoft Limited,EQ,09-MAY-2005,1,1,INE667G01023,1,Technology,Information Technology Services,210.5,1.3042046303622667,0.054642533823757444,-4.334238998525693,103474.0,2686.1129728,28.340027,319.5,167.96
SAKUMA,Sakuma Exports Limited,BE,08-MAR-2006,1,1,INE190H01024,1,Consumer Defensive,Farm Products,3.950000047683716,4.497356549752628,0.765305377701246,-0.2525250092658129,1551777.0,622.389248,12.0,10.3,2.962609
SALASAR,Salasar Techno Engineering Limited,EQ,25-JUL-2017,1,1,INE170V01027,1,Basic Materials,Steel,16.209999084472656,3.7108059231289694,-2.172604809787726,-7.424335393582093,9142742.0,2797.3677056,47.64706,33.95,9.88
SALONA,Salona Cotspin Limited,EQ,16-JUN-2016,10,1,INE498E01010,10,Consumer Cyclical,Textile Manufacturing,301.29998779296875,-1.487663305459249,2.361128433953213,11.986620131280604,361.0,161.9993984,24.979252,357.0,251.35
SALSTEEL,S.A.L. Steel Limited,EQ,24-NOV-2004,10,1,INE658G01014,10,Basic Materials,Steel,24.040000915527344,-0.4966843238520106,-0.08311949650434357,-7.431645933216062,69635.0,203.4021632,397.1667,31.18,17.15
SALZERELEC,Salzer Electronics Limited,EQ,02-DEC-2015,10,1,INE457F01013,10,Industrials,Electrical Equipment & Parts,1011.6500244140625,2.2643441409211524,3.5889872726134135,0.4617700510489076,47449.0,1790.2856192,26.691332,1199.0,365.15
SAMBHAAV,Sambhaav Media Limited,EQ,05-JUN-1996,1,1,INE699B01027,1,Communication Services,Publishing,5.53000020980835,0.0,-0.1805009406774978,2.7881058025408505,62420.0,106.448832,37.13333,7.15,3.6
SAMHI,Samhi Hotels Limited,EQ,22-SEP-2023,1,1,INE08U801020,1,Consumer Cyclical,Lodging,183.02999877929688,0.6101586529924699,2.2971163941499104,-3.3734555228688907,1110724.0,4028.7064064,61.95254,237.85,146.5
SAMMAANCAP,Sammaan Capital Limited,EQ,23-JUL-2013,2,1,INE148I01020,2,Financial Services,Mortgage Finance,155.7899932861328,-2.4483429786016737,16.487204192686985,17.003379968045355,6943026.0,11313.651712,N/A,876.6779,130.69
SAMPANN,Sampann Utpadan India Limited,EQ,27-JUL-2012,10,1,INE735M01018,10,Basic Materials,Specialty Chemicals,31.190000534057617,0.19274453873624212,2.4638632944860395,19.96154051560622,24750.0,125.972224,N/A,42.27,17.6
SANCO,Sanco Industries Limited,BZ,22-NOV-2016,10,1,INE782L01012,10,Industrials,Electrical Equipment & Parts,3.619999885559082,-2.1621665160441204,-7.179492383626977,-12.348673480627134,4929.0,4.181768,33.454548,9.85,3.5
SANDESH,The Sandesh Limited,EQ,26-NOV-2002,10,1,INE583B01015,10,Communication Services,Publishing,1568.199951171875,-1.296582138919515,-3.3019916033991055,-0.30515250019866497,2067.0,1185.1210752,5.4093413,2058.3,992.6
SANDHAR,Sandhar Technologies Limited,EQ,02-APR-2018,10,1,INE278H01035,10,Consumer Cyclical,Auto Parts,510.70001220703125,2.324184724836435,-0.16615689692509517,2.8600225996034743,47375.0,3065.4701568,23.573086,697.5,431.5
SANDUMA,Sandur Manganese & Iron Ores Limited,EQ,07-SEP-2023,10,1,INE149K01016,10,Basic Materials,Steel,425.3500061035156,0.6745576576368343,-1.4481000721999504,1.4549805852154145,47055.0,6910.7933184,19.772833,634.8,252.01666
SANGAMIND,Sangam (India) Limited,EQ,17-JUL-1996,10,1,INE495C01010,10,Consumer Cyclical,Textile Manufacturing,357.1499938964844,0.8470987015961603,-1.652209858417427,-6.8344885326430616,10254.0,1789.1606528,48.00268,629.95,310.05
SANGHIIND,Sanghi Industries Limited,EQ,10-MAY-1995,10,1,INE999B01013,10,Basic Materials,Building Materials,79.2699966430664,3.8789138765203806,-4.74646061006552,3.068512376264142,549276.0,2051.3642496,N/A,156.0,72.71
SANGHVIMOV,Sanghvi Movers Limited,EQ,24-JAN-2007,1,1,INE989A01032,1,Industrials,Rental & Leasing Services,313.1000061035156,2.6725671651888065,-17.114492097017703,-22.52876139255604,320772.0,2701.1710976,15.123607,747.475,302.0
SANGINITA,Sanginita Chemicals Limited,EQ,15-JUL-2019,10,1,INE753W01010,10,Basic Materials,Chemicals,15.369999885559082,1.45214701365221,0.13028992568298922,0.8530191364391327,22975.0,29.2960896,46.515152,40.216667,14.95
SANOFI,Sanofi India Limited,EQ,19-MAY-2003,10,1,INE058A01010,10,Healthcare,Drug Manufacturers - General,6054.0498046875,-0.3727416179338955,-3.0793753308057834,-8.23304393598551,14315.0,13956.5432832,26.3421,10524.95,5892.8
SANOFICONR,Sanofi Consumer Healthcare India Limited,EQ,13-SEP-2024,10,1,INE0UOS01011,10,Healthcare,Drug Manufacturers - General,4789.75,-0.1844308230763509,-0.8795074758135445,-0.7058710159242574,29385.0,11083.6801536,N/A,5375.0,4211.55
SANSERA,Sansera Engineering Limited,EQ,24-SEP-2021,2,1,INE953O01021,2,Consumer Cyclical,Auto Parts,1481.800048828125,-0.07080465152232471,2.12267738305479,-0.9657444392230577,92929.0,9143.9685632,41.14891,1758.3,825.7
SANSTAR,Sanstar Limited,EQ,26-JUL-2024,2,1,INE08NE01025,2,Basic Materials,Chemicals,111.0,-0.48413207019453314,-1.368403148213292,-8.536585825847377,526109.0,2023.2728576,35.356686,158.8,104.95
SANWARIA,Sanwaria Consumer Limited,BZ,27-MAR-2006,1,1,INE890C01046,1,Consumer Defensive,Farm Products,0.47999998927116394,-2.0408204226431472,-4.000002145767212,9.090907243657693,594453.0,36.06888,N/A,0.6,0.3
SAPPHIRE,Sapphire Foods India Limited,EQ,18-NOV-2021,2,1,INE806T01020,2,Consumer Cyclical,Restaurants,300.3999938964844,-0.1827606872361591,-2.7674439141363107,-11.399497209268414,256140.0,9682.2411264,529.8246,401.0,259.31
SARDAEN,Sarda Energy & Minerals Limited,EQ,03-DEC-2009,1,1,INE385C01021,1,Basic Materials,Steel,414.0,-0.7313242734064819,-2.507946320394977,-10.592806195019094,216761.0,14623.8111744,24.155994,525.0,180.25
SAREGAMA,Saregama India Limited,EQ,30-JUL-1997,1,1,INE979A01025,1,Communication Services,Entertainment,454.5,1.4169376748853368,-4.456592739754799,-10.062334122758383,409767.0,8830.8350976,46.878197,688.9,325.85
SARLAPOLY,Sarla Performance Fibers Limited,BE,19-JAN-2007,1,1,INE453D01025,1,Consumer Cyclical,Textile Manufacturing,87.04000091552734,-0.27497464152859225,2.9206588975006134,5.592624764387026,54645.0,731.7451264,13.029852,118.88,47.5
SARVESHWAR,Sarveshwar Foods Limited,EQ,08-DEC-2022,1,1,INE324X01026,1,Consumer Defensive,Packaged Foods,8.890000343322754,1.2528543701257926,-0.6703851086149825,-7.78008271046894,2021265.0,874.0827136,0.10451779,15.55,4.5
SASKEN,Sasken Technologies Limited,EQ,09-SEP-2005,10,1,INE231F01020,10,Technology,Information Technology Services,2118.35009765625,0.86900619738875,11.184888999147095,30.509839383661397,31724.0,3206.8411392,49.610893,2238.0,1133.0
SASTASUNDR,Sastasundar Ventures Limited,EQ,05-OCT-2010,10,1,INE019J01013,10,Healthcare,Pharmaceutical Retailers,300.3999938964844,2.7359781692855183,-5.97809267715669,0.18342097107674585,143882.0,963.0749696,N/A,499.5,275.65
SATIA,Satia Industries Limited,EQ,17-JUL-2019,1,1,INE170E01023,1,Basic Materials,Paper & Paper Products,95.94999694824219,0.16702790602949955,-0.805373394117759,-9.616856378905595,111418.0,961.6,6.7480702,155.0,93.0
SATIN,Satin Creditcare Network Limited,EQ,26-AUG-2015,10,1,INE836B01017,10,Financial Services,Credit Services,148.91000366210938,0.5876860412273863,-0.6007568995069031,-8.912400566557695,420805.0,1638.711296,4.074105,283.55,146.27
SATINDLTD,Sat Industries Limited,EQ,21-NOV-2022,2,1,INE065D01027,2,Basic Materials,Steel,104.48999786376953,2.190706957231815,-1.0886042526724908,-17.255306561738525,329022.0,1180.1545728,16.98697,151.5,83.4
SAURASHCEM,Saurashtra Cement Limited,EQ,27-FEB-2024,10,1,INE626A01014,10,Basic Materials,Building Materials,103.08000183105469,1.2474258942301064,-5.768349569248525,-17.34423655858327,65265.0,1157.0415616,52.0,148.86,95.7
SBC,SBC Exports Limited,EQ,23-NOV-2021,1,1,INE04AK01028,1,Industrials,Conglomerates,27.690000534057617,2.5935560165825553,2.177122303626672,-3.6199061077247685,2442902.0,881.9039232,89.61291,37.9,18.4
SBCL,Shivalik Bimetal Controls Limited,EQ,24-JUN-2021,2,1,INE386D01027,2,Industrials,Metal Fabrication,567.3499755859375,0.9160375786348731,-3.7165930274183285,-11.902177704046972,106006.0,3255.5014144,40.483524,729.8,460.0
SBFC,SBFC Finance Limited,EQ,16-AUG-2023,10,1,INE423Y01016,10,Financial Services,Credit Services,84.2699966430664,-0.331172558941244,2.944045950092613,-3.724439828281529,1337697.0,9151.520768,30.32258,105.81,72.4
SBGLP,Suratwwala Business Group Limited,EQ,10-FEB-2023,1,1,INE05ST01028,1,Real Estate,Real Estate - Development,109.75,0.09119787754630604,-2.574346637015086,-15.087040618955513,325508.0,1896.13056,N/A,142.44,49.28
SBICARD,SBI Cards and Payment Services Limited,EQ,16-MAR-2020,10,1,INE018E01016,10,Financial Services,Credit Services,679.7000122070312,0.6888414929486106,-0.08819279681070442,-3.444846875415365,619554.0,64753.369088,29.27527,817.4,647.95
SBILIFE,SBI Life Insurance Company Limited,EQ,03-OCT-2017,10,1,INE123W01016,10,Financial Services,Insurance - Life,1485.1500244140625,0.48716624243456425,-3.9794354885172454,-12.54306138666956,977581.0,149024.866304,68.12643,1936.0,1307.7
SBIN,State Bank of India,EQ,01-MAR-1995,1,1,INE062A01020,1,Financial Services,Banks - Regional,816.0499877929688,4.52129206442123,0.9151008663195391,3.2451875742186393,20665405.0,726954.8818432,10.153952,912.0,560.35
SCHAEFFLER,Schaeffler India Limited,EQ,29-NOV-2000,2,1,INE513A01022,2,Consumer Cyclical,Auto Parts,3399.89990234375,0.541158154690834,0.07358568528465947,-12.615822082021461,33073.0,53174.6193408,58.51393,4951.0,2727.0
SCHAND,S Chand And Company Limited,EQ,09-MAY-2017,5,1,INE807K01035,5,Communication Services,Publishing,200.72000122070312,-1.7763664176127711,1.7540336663384035,-2.714233183753029,38401.0,704.6275072,17.322357,335.0,190.22
SCHNEIDER,Schneider Electric Infrastructure Limited,EQ,20-MAR-2012,2,1,INE839M01018,2,Industrials,Electrical Equipment & Parts,781.2000122070312,3.3811932730076237,8.394616203034074,2.13099585209911,310432.0,18554.4704,94.63415,980.0,331.1
SCI,Shipping Corporation Of India Limited,EQ,13-AUG-1997,10,1,INE109A01011,10,Industrials,Marine Shipping,220.74000549316406,7.004708263763662,4.38853612250846,2.194446987575955,7949181.0,10294.1581312,10.050023,384.2,134.05
SCILAL,Shipping Corporation of India Land and Assets Limited,EQ,19-MAR-2024,10,1,INE0PB301013,10,Real Estate,Real Estate Services,62.93000030517578,1.762613437739903,2.1756781121416937,-6.116662015198237,689679.0,2937.7970176,60.576927,108.55,36.0
SCPL,Sheetal Cool Products Limited,BE,22-NOV-2022,10,1,INE501Y01019,10,Consumer Defensive,Packaged Foods,306.25,0.45924023895508453,-7.351380635411914,-13.194441440934904,2675.0,328.369408,16.69181,634.5,300.0
SDBL,Som Distilleries & Breweries Limited,EQ,18-MAR-2014,2,1,INE480C01038,2,Consumer Defensive,Beverages - Brewers,102.23999786376953,0.2254638983654877,-0.04888361649258932,1.9037137425065325,446157.0,1998.6270208,20.582329,148.9,86.46
SEAMECLTD,Seamec Limited,EQ,28-JUN-1995,10,1,INE497B01018,10,Industrials,Marine Shipping,1103.300048828125,0.22256195635408232,-12.0561152694771,-15.468886752751867,57804.0,2810.8609536,17.765549,1669.95,892.1
SECMARK,SecMark Consultancy Limited,EQ,16-OCT-2023,10,1,INE0BTM01013,10,Industrials,Consulting Services,102.52999877929688,0.5491787308913485,5.722824531090804,-4.59663383762445,4656.0,110.1732736,47.452488,145.35,79.25
SECURCRED,SecUR Credentials Limited,BZ,17-OCT-2022,10,1,INE195Y01010,10,Industrials,Specialty Business Services,3.1500000953674316,-2.173910950957669,-7.89473610828386,-16.44562038980995,44405.0,12.9347824,N/A,25.4,3.06
SECURKLOUD,SECUREKLOUD TECHNOLOGIES LIMITED,EQ,29-JAN-2014,5,1,INE650K01021,5,Technology,Software - Application,36.7599983215332,-2.0777905566632926,1.3509728634829563,6.488985614325935,14953.0,123.6192256,N/A,72.9,29.2
SEJALLTD,Sejal Glass Limited,BE,13-DEC-2021,10,1,INE955I01044,10,Industrials,Building Products & Equipment,532.5999755859375,-1.9965105119843753,-9.59090177245438,5.184155063889831,621.0,538.3307264,105.25691,678.95,239.1
SELAN,Selan Exploration Technology Limited,EQ,26-SEP-2006,10,1,INE818A01017,10,Energy,Oil & Gas E&P,856.2000122070312,1.861879084092875,3.1007284751030295,7.664258058098869,35706.0,1291.773952,22.453753,1078.25,403.55
SELMC,SEL Manufacturing Company Limited,BE,26-OCT-2021,10,1,INE105I01020,10,Consumer Cyclical,Textile Manufacturing,41.400001525878906,-0.8145666960125997,-5.089402706021424,-11.215954154915318,13553.0,138.370496,N/A,97.2,40.49
